game_id,player_id,player_name,team,opponent,true_prob,shot_made,loc_x,loc_y,shot_distance,angle_from_hoop,shot_clock,dribbles,touch_time,defender_distance,is_three,catch_and_shoot,off_dribble,heavily_guarded,wide_open,high_volume_touch,late_clock_pressure,clutch,fatigue_proxy,home,score_margin,period,shot_zone_Above The Break 3,shot_zone_Deep 3 / Heave,shot_zone_In The Paint (Non-RA),shot_zone_Left Corner 3,shot_zone_Long Mid-Range,shot_zone_Mid-Range,shot_zone_Restricted Area,shot_zone_Right Corner 3,position_C,position_PF,position_PG,position_SF,position_SG,quadrant_Center,quadrant_Left,quadrant_Right,clock_bucket_Desperation(<4s),clock_bucket_Early(14-24s),clock_bucket_Late(4-7s),clock_bucket_Mid(7-14s),dist_0-4ft,dist_16-22ft,dist_3pt,dist_4-8ft,dist_8-16ft,dist_Deep3,dist_Long2
22600375,13,Zion Williamson,LAL,SAS,0.5868,0,0.7,2.3,2.4,16.927513064147043,11.2,1,1.4,3.5,0,1,0,0,0,0,0,0,0.1875,0,0,3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
22600223,32,Evan Mobley,POR,CHI,0.4711,1,-20.9,7.5,22.2,-70.2593905198089,8.6,1,3.9,9.0,1,0,1,0,1,0,0,0,0.75,0,6,4,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
22600176,50,Josh Hart,ORL,PHX,0.383,0,17.7,24.1,29.9,36.29504289360107,17.1,1,2.5,6.5,1,0,1,0,1,0,0,0,0.08333333333333333,1,6,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
22600295,38,Kristaps Porzingis,OKC,PHI,0.2616,1,-1.4,27.4,27.4,-2.9249779491563666,19.8,2,8.6,0.2,1,0,1,1,0,0,0,1,0.75,0,2,4,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
22600154,30,Franz Wagner,POR,NYK,0.7105,0,-0.4,1.2,1.3,-18.434948822922014,13.4,4,3.7,8.5,0,0,1,0,1,1,0,0,0.25,1,-12,3,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
22600052,1,James Harden,TOR,UTA,0.3359,1,12.1,21.8,25.0,29.032283967945574,24.0,3,4.4,5.1,1,0,1,0,0,0,0,0,0.6875,1,3,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
22600292,6,Steph Curry,GSW,SAC,0.2321,0,-27.4,25.0,37.1,-47.62240146054109,13.0,0,1.3,0.2,1,1,0,1,0,0,0,0,0.4166666666666667,1,20,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
22600071,6,Steph Curry,GSW,DAL,0.457,0,19.7,19.4,27.6,45.43960093528131,10.4,1,7.0,7.1,1,0,1,0,1,0,0,1,0.8333333333333334,0,0,5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
22600222,32,Evan Mobley,POR,NOP,0.6423,1,-3.3,1.9,3.8,-60.06848815949221,16.0,3,4.9,2.1,0,0,1,1,0,0,0,0,0.5833333333333334,1,-4,4,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
22600090,58,Ausar Barlow,CHI,PHI,0.3383,1,-25.3,9.0,26.9,-70.41793915531322,24.0,2,1.3,6.0,1,0,1,0,0,0,0,0,0.25,0,6,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
22600358,20,Tyrese Haliburton,OKC,MEM,0.452,0,-16.3,18.8,24.9,-40.925983904117075,20.7,0,0.4,3.5,1,1,0,0,0,0,0,0,0.2916666666666667,1,-2,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
22600047,13,Zion Williamson,LAL,CLE,0.6483,1,2.4,1.5,2.8,57.9946167919165,14.4,0,7.1,6.6,0,0,1,0,1,0,0,0,0.25,0,0,3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
22600208,18,Paul George,DAL,CHA,0.6093,0,1.0,2.0,2.2,26.56505117707799,13.0,4,2.7,0.2,0,0,1,1,0,1,0,0,0.1875,0,-2,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
22600188,24,Jalen Brunson,POR,LAL,0.3657,0,-6.0,4.0,7.3,-56.309932474020215,7.8,0,0.4,1.7,0,1,0,1,0,0,0,0,0.5,1,-8,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
22600127,58,Ausar Barlow,CHI,PHX,0.2855,1,-13.1,23.3,26.8,-29.346077207205393,20.7,2,2.1,2.1,1,0,1,1,0,0,0,0,0.5,0,12,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
22600009,29,Scottie Barnes,PHX,NYK,0.164,0,-29.0,18.7,34.5,-57.18496074867837,14.4,0,2.3,3.1,1,1,0,0,0,0,0,0,0.5625,0,-15,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
22600309,6,Steph Curry,GSW,SAC,0.2704,0,-24.7,11.1,27.0,-65.80119681437779,0.3,2,2.5,2.9,1,0,1,1,0,0,1,0,0.4583333333333333,1,12,2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
22600135,41,Draymond Green,POR,TOR,0.4157,1,12.6,21.3,24.8,30.606407031509484,13.8,0,1.7,1.8,1,1,0,1,0,0,0,0,0.125,0,28,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
22600265,43,Kyrie Irving,POR,GSW,0.0672,0,23.3,32.5,39.9,35.63761218978555,16.8,3,2.0,2.3,1,0,1,1,0,0,0,0,0.10416666666666667,1,4,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
22600165,8,Devin Booker,IND,HOU,0.1067,0,28.8,12.6,31.4,66.37062226934319,14.2,2,3.5,1.3,1,0,1,1,0,0,0,0,0.041666666666666664,1,-19,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
22600150,51,Aaron Christie,DET,NOP,0.4938,1,-4.8,1.4,5.0,-73.73979529168804,19.7,3,2.5,5.4,0,0,1,0,0,0,0,0,0.16666666666666666,1,23,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
22600355,43,Kyrie Irving,POR,CLE,0.3626,0,6.0,4.5,7.5,53.13010235415598,13.6,1,3.1,3.7,0,0,1,0,0,0,0,0,1.0,0,16,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
22600038,53,Alperen Sengun,MIL,MEM,0.7112,1,-0.1,0.1,0.1,-45.0,15.2,4,2.5,9.4,0,0,1,0,1,1,0,0,0.5,0,2,4,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
22600295,22,De'Aaron Fox,LAL,WAS,0.7057,0,-1.3,0.2,1.4,-81.2538377374448,10.0,1,2.1,10.1,0,1,0,0,1,0,0,0,0.10416666666666667,1,-4,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False
22600299,28,Julius Randle,GSW,OKC,0.6539,0,-2.5,0.7,2.6,-74.35775354279127,15.9,1,0.6,4.0,0,1,0,0,0,0,0,0,0.625,1,-9,3,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
22600152,2,Luka Doncic,PHI,LAL,0.3844,0,-21.1,9.1,23.0,-66.67044793267641,3.2,1,1.2,4.2,1,1,0,0,0,0,1,0,0.625,1,0,3,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
22600105,59,Scoot Henderson,DEN,POR,0.4788,0,-23.3,4.8,23.7,-78.35942778608826,18.4,0,2.3,2.6,1,1,0,1,0,0,0,0,0.20833333333333334,0,0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
22600003,18,Paul George,DAL,ORL,0.3252,0,21.4,5.6,22.1,75.3355385115889,15.3,2,3.6,2.1,1,0,1,1,0,0,0,0,0.5,0,-2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
22600375,60,Brandin Duren,CHA,DAL,0.6777,1,-1.4,0.2,1.4,-81.86989764584403,13.2,2,2.4,7.6,0,0,1,0,1,0,0,0,0.20833333333333334,0,-2,2,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
22600380,48,Derrick White,NYK,CLE,0.4419,1,-22.0,4.7,22.5,-77.94081931053815,12.0,0,1.3,8.4,1,1,0,0,1,0,0,0,0.3125,0,-9,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
22600097,39,Mikal Bridges,NYK,LAC,0.3242,0,-2.4,7.2,7.5,-18.43494882292201,23.2,0,0.7,0.9,0,1,0,1,0,0,0,1,0.8333333333333334,0,-4,4,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
22600013,34,Anfernee Simons,IND,ORL,0.3416,0,23.0,4.1,23.4,79.8925731234684,19.9,1,2.5,3.7,1,0,1,0,0,0,0,0,0.1875,1,-3,3,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
22600050,43,Kyrie Irving,POR,CLE,0.6216,1,0.1,3.4,3.4,1.6846843178962916,17.8,0,0.6,3.1,0,1,0,0,0,0,0,0,0.4583333333333333,0,10,2,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
22600028,11,Ja Morant,PHX,LAC,0.4815,1,-1.5,17.3,17.3,-4.955448940052241,18.3,0,0.4,4.5,0,1,0,0,0,0,0,0,0.25,1,22,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
22600333,2,Luka Doncic,PHI,OKC,0.3725,0,3.5,8.2,8.9,23.114207983326835,3.3,0,0.2,3.0,0,1,0,0,0,0,1,0,0.6666666666666666,1,-20,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
22600357,25,Brandon Ingram,NOP,MIA,0.6148,0,0.3,1.6,1.6,10.619655276155134,18.6,1,1.8,2.6,0,1,0,1,0,0,0,0,0.16666666666666666,0,-2,2,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
22600062,14,Damian Lillard,CHA,POR,0.3692,1,14.2,3.8,14.8,75.01836742760908,18.7,1,3.1,5.5,0,0,1,0,0,0,0,1,1.0,1,5,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
22600299,46,Pascal Siakam,PHX,MIN,0.3122,0,21.7,9.3,23.6,66.80140948635182,16.1,2,3.3,1.6,1,0,1,1,0,0,0,0,0.041666666666666664,1,7,2,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
22600072,53,Alperen Sengun,MIL,SAC,0.6818,1,0.4,2.1,2.1,10.784297867562602,21.7,2,2.4,5.8,0,0,1,0,0,0,0,0,0.14583333333333334,1,5,1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
22600147,22,De'Aaron Fox,LAL,IND,0.6441,0,-2.2,2.7,3.4,-39.17365797044423,16.2,2,3.9,6.1,0,0,1,0,1,0,0,0,0.6875,1,12,3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
22600240,53,Alperen Sengun,MIL,SAC,0.6685,0,-0.8,2.1,2.2,-20.854458039578347,24.0,1,5.4,3.1,0,0,1,0,0,0,0,0,0.22916666666666666,0,-7,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
22600288,5,Giannis Antetokounmpo,LAC,PHX,0.3776,1,-22.4,7.4,23.6,-71.71865879702737,6.9,1,2.3,0.5,1,1,0,1,0,0,1,0,0.16666666666666666,1,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
22600350,23,Domantas Sabonis,CHI,UTA,0.4235,0,24.3,6.8,25.2,74.36649965469297,7.2,0,4.8,7.9,1,0,1,0,1,0,0,0,0.4166666666666667,0,-5,4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
22600018,49,Bradley Beal,MEM,BKN,0.3478,0,-9.7,23.2,25.1,-22.68997293325672,19.5,0,7.4,4.1,1,0,1,0,0,0,0,0,0.3333333333333333,0,2,4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
22600079,1,James Harden,TOR,CHA,0.4146,0,21.0,9.8,23.2,64.98310652189997,6.6,0,0.9,1.9,1,1,0,1,0,0,1,0,0.25,0,15,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
22600113,48,Derrick White,NYK,MIA,0.4958,0,-5.0,14.3,15.2,-19.272197067269857,16.0,1,2.0,7.4,0,1,0,0,1,0,0,0,0.3333333333333333,0,-1,4,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
22600125,54,Chet Holmgren,LAL,GSW,0.6529,1,2.2,1.5,2.7,55.71312302279104,11.8,2,2.2,3.2,0,0,1,0,0,0,0,0,0.6875,0,13,3,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
22600400,34,Anfernee Simons,IND,POR,0.32,1,-6.4,5.8,8.6,-47.81555668421124,6.9,2,2.2,0.2,0,0,1,1,0,0,1,0,0.375,0,11,3,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
22600311,16,Jimmy Butler,MEM,PHX,0.6554,1,-1.4,3.5,3.8,-21.80140948635181,20.1,1,3.0,3.2,0,0,1,0,0,0,0,0,0.25,1,14,2,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
22600129,3,Jayson Tatum,HOU,CHI,0.3621,0,-0.6,8.2,8.2,-4.1849161251184155,23.1,1,9.6,5.1,0,0,1,0,0,0,0,0,0.25,1,-7,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
22600389,6,Steph Curry,GSW,NOP,0.466,0,-2.7,4.7,5.5,-29.875992691689433,19.1,0,0.7,5.1,0,1,0,0,0,0,0,0,0.08333333333333333,1,-16,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
22600200,50,Josh Hart,ORL,WAS,0.3406,0,5.6,1.7,5.8,73.11320887605596,12.1,2,3.8,0.2,0,0,1,1,0,0,0,0,0.125,1,17,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
22600201,48,Derrick White,NYK,LAL,0.3262,0,10.9,14.5,18.1,36.9330682702069,10.2,2,5.4,0.2,0,0,1,1,0,0,0,0,0.3333333333333333,0,-8,4,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
22600174,19,Donovan Mitchell,MIL,NOP,0.5912,1,-1.5,1.4,2.0,-46.97493401088198,16.0,1,3.3,1.9,0,0,1,1,0,0,0,0,0.20833333333333334,0,22,2,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
22600058,9,Anthony Edwards,BKN,NYK,0.4589,1,-21.4,15.0,26.1,-54.97205768733109,8.2,1,1.2,5.2,1,1,0,0,0,0,0,0,0.25,0,0,2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
22600374,60,Brandin Duren,CHA,PHX,0.3867,1,24.1,7.6,25.2,72.49719062389367,15.0,1,0.7,2.3,1,1,0,1,0,0,0,0,0.1875,0,25,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
22600006,26,Karl Towns,ORL,SAC,0.6496,0,0.7,2.0,2.1,19.290046219188735,24.0,0,1.8,6.3,0,1,0,0,1,0,0,0,0.22916666666666666,1,4,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
22600070,42,Klay Thompson,CLE,MEM,0.3097,0,22.8,5.4,23.4,76.67546873810922,9.3,3,6.7,6.3,1,0,1,0,1,0,0,0,0.375,1,15,3,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
22600092,47,Jrue Holiday,PHX,ATL,0.3389,1,0.6,20.7,20.8,1.6602823689828055,18.1,2,4.6,3.0,0,0,1,0,0,0,0,0,0.1875,0,-4,3,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
22600112,37,Zach LaVine,DEN,ORL,0.5446,1,-1.7,2.3,2.8,-36.469234390051874,12.6,1,2.1,3.3,0,1,0,0,0,0,0,0,0.08333333333333333,0,-3,4,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
22600053,60,Brandin Duren,CHA,HOU,0.3602,0,4.9,28.3,28.7,9.82308079178488,8.6,2,5.3,6.2,1,0,1,0,1,0,0,0,0.08333333333333333,1,9,4,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
22600008,1,James Harden,TOR,MEM,0.3659,0,26.3,11.1,28.6,67.1176663269875,20.3,1,5.4,3.7,1,0,1,0,0,0,0,0,0.22916666666666666,0,2,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
22600272,7,Kevin Durant,TOR,PHX,0.4789,0,24.0,12.2,27.0,63.05425157149524,15.7,0,0.5,4.7,1,1,0,0,0,0,0,0,0.375,1,7,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
22600388,51,Aaron Christie,DET,MIN,0.3278,0,16.4,22.1,27.5,36.57842453771577,14.8,2,5.0,0.2,1,0,1,1,0,0,0,0,0.0625,0,2,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
22600049,23,Domantas Sabonis,CHI,CLE,0.3715,0,-18.4,5.5,19.2,-73.35790864432023,10.5,4,7.3,4.2,0,0,1,0,0,1,0,0,1.0,1,18,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
22600119,16,Jimmy Butler,MEM,GSW,0.4764,1,9.5,5.0,10.7,62.24145939893998,8.2,1,1.2,3.4,0,1,0,0,0,0,0,0,0.14583333333333334,0,8,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
22600203,60,Brandin Duren,CHA,BKN,0.6536,1,1.0,0.7,1.2,55.00797980144134,13.4,1,2.8,5.1,0,0,1,0,0,0,0,0,0.08333333333333333,1,4,4,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
22600372,33,Desmond Bane,SAC,UTA,0.4273,1,-20.6,7.9,22.0,-69.01842365857863,24.0,1,1.6,1.4,1,1,0,1,0,0,0,0,0.375,0,-2,3,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
22600278,38,Kristaps Porzingis,OKC,SAC,0.5036,0,1.4,1.3,2.0,47.12109639666146,8.7,3,8.8,0.2,0,0,1,1,0,0,0,0,0.041666666666666664,1,14,2,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
22600307,18,Paul George,DAL,BKN,0.6792,1,-2.4,2.5,3.5,-43.830860672092584,21.4,2,2.7,6.2,0,0,1,0,1,0,0,0,0.4583333333333333,0,-13,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
22600233,30,Franz Wagner,POR,CLE,0.4198,1,-17.0,10.2,19.9,-59.03624346792648,24.0,1,1.1,2.1,0,1,0,1,0,0,0,0,0.08333333333333333,1,14,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
22600167,45,OG Anunoby,PHX,TOR,0.2442,1,34.6,14.1,37.3,67.82839430649993,19.7,1,1.9,1.3,1,1,0,1,0,0,0,0,0.020833333333333332,0,11,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
22600080,13,Zion Williamson,LAL,SAC,0.3102,0,-12.8,26.0,29.0,-26.21137801783153,0.7,1,1.7,5.7,1,1,0,0,0,0,1,0,0.16666666666666666,0,-15,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
22600346,5,Giannis Antetokounmpo,LAC,ATL,0.6823,0,-1.3,0.6,1.4,-65.22485943116808,10.8,0,2.9,5.6,0,0,1,0,0,0,0,0,0.25,0,-5,2,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
22600322,10,Shai Gilgeous-Alexander,MEM,DEN,0.3546,0,10.6,16.8,19.8,32.24997416418362,7.1,1,10.4,4.2,0,0,1,0,0,0,0,0,0.5,1,7,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
22600011,3,Jayson Tatum,HOU,MIN,0.2852,1,-22.9,4.3,23.3,-79.36523906125969,9.4,0,3.5,3.8,1,0,1,0,0,0,0,0,0.10416666666666667,1,9,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
22600287,7,Kevin Durant,TOR,CHI,0.3594,0,12.7,21.4,24.9,30.687348988861633,24.0,2,1.4,2.8,1,0,1,1,0,0,0,0,0.4166666666666667,1,-11,4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
22600034,50,Josh Hart,ORL,BKN,0.6209,1,-0.4,1.5,1.6,-14.931417178137554,5.1,2,1.7,6.2,0,0,1,0,1,0,1,0,0.08333333333333333,0,-2,4,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
22600296,32,Evan Mobley,POR,MIN,0.4352,0,-0.1,10.4,10.4,-0.5509039792185729,18.9,0,3.1,3.7,0,0,1,0,0,0,0,0,0.20833333333333334,0,2,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
22600331,20,Tyrese Haliburton,OKC,MIA,0.4131,1,-12.1,23.6,26.5,-27.144752604581882,13.8,2,2.3,8.4,1,0,1,0,1,0,0,0,0.3333333333333333,0,6,4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
22600053,49,Bradley Beal,MEM,CHA,0.3368,0,-8.9,18.1,20.2,-26.183931879056853,7.3,2,1.4,3.6,0,0,1,0,0,0,0,0,0.6666666666666666,0,11,5,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
22600174,44,Fred VanVleet,ATL,NYK,0.6546,0,-0.5,1.7,1.8,-16.389540334034784,23.3,3,3.6,1.1,0,0,1,1,0,0,0,0,0.9166666666666666,0,17,4,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
22600050,58,Ausar Barlow,CHI,MIA,0.4675,0,7.8,1.8,8.0,77.0053832080835,21.2,1,2.4,5.4,0,1,0,0,0,0,0,0,0.20833333333333334,1,-2,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
22600227,57,Amen Thompson,BOS,SAS,0.3372,1,-10.0,3.4,10.6,-71.22196677755446,4.2,1,3.5,2.8,0,0,1,1,0,0,1,0,0.25,1,-12,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
22600372,53,Alperen Sengun,MIL,WAS,0.3123,0,-22.6,7.6,23.9,-71.41307333851411,8.3,3,2.2,1.9,1,0,1,1,0,0,0,0,0.125,1,-11,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
22600033,34,Anfernee Simons,IND,ATL,0.5552,1,-1.0,0.6,1.2,-59.03624346792648,5.9,0,0.7,0.2,0,1,0,1,0,0,1,0,0.08333333333333333,1,9,2,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
22600160,6,Steph Curry,GSW,TOR,0.4116,0,22.3,4.3,22.7,79.08588699418922,9.0,3,2.5,3.2,1,0,1,0,0,0,0,0,0.25,1,-19,1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
22600390,3,Jayson Tatum,HOU,NYK,0.5755,1,-0.1,0.1,0.2,-45.0,19.4,1,8.5,3.2,0,0,1,0,0,0,0,1,0.8333333333333334,0,-3,4,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
22600121,57,Amen Thompson,BOS,SAC,0.6671,1,0.3,0.4,0.5,36.86989764584402,7.9,1,1.9,5.4,0,1,0,0,0,0,0,0,0.6875,0,1,3,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
22600053,13,Zion Williamson,LAL,DET,0.6142,0,3.1,0.6,3.1,79.04593735660167,15.2,0,0.2,5.9,0,1,0,0,0,0,0,0,0.2916666666666667,0,0,2,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
22600196,14,Damian Lillard,CHA,MIA,0.1943,0,-8.8,28.2,29.6,-17.33088417729615,8.3,4,2.8,2.7,1,0,1,1,0,1,0,0,0.020833333333333332,0,2,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
22600204,58,Ausar Barlow,CHI,MIL,0.4008,0,-2.4,7.4,7.8,-17.96913974015702,9.8,1,1.2,4.1,0,1,0,0,0,0,0,0,0.25,1,-3,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
